Adresse,Inhaltstyp,Status-Code,Status,Indexierbarkeit,Indexierbarkeitsstatus,Titel 1,Länge von Titel 1,Pixelbreite von Titel 1,Meta Description 1,Länge von Meta Description 1,Pixelbreite von Meta Description 1,Meta Keywords 1,Länge der Meta Keywords 1,H1-1,Länge von H1-1,H2-1,Länge von H2-1,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical-Linkelement 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml-Linkelement,Größe (Bytes),Übertragen (Bytes),Total Transferred (bytes),CO₂ (mg),CO2-Bewertung,Wortanzahl,Sätze zählen,Durchschnittliche Wörter pro Satz,Flesch Reading Ease-Punktzahl,Lesbarkeit,Textanteil,Crawltiefe,Ordnertiefe,Link Score,Inlinks,Einzigartige Inlinks,Einzigartige JS-Inlinks,% von Gesamt,Outlinks,Einzigartige Outlinks,Einzigartige JS-Outlinks,Externe Outlinks,Einzigartige externe Outlinks,Einzigartige externe JS-Outlinks,Engste Ähnlichkeitsübereinstimmung,Anzahl der Nahduplikate,Rechtschreibfehler,Grammatikfehler,Hash,Antwortzeit,Last Modified,Umleitungs-URL,Umleitungs-Typ,Cookies,Language,HTTP-Version,Klicks,Impressionen,CTR,Position,Performance Score,First Contentful Paint-Zeit (ms),Speed Index-Zeit (ms),Largest Contentful Paint-Zeit (ms),Time to Interactive (ms),Total Blocking Time (ms),Cumulative Layout Shift,Größenersparnis insgesamt (Bytes),Zeitersparnis insgesamt (ms),Anfragen insgesamt,Gesamtgröße der Seite (Bytes),HTML-Größe (Bytes),HTML-Anzahl,Bild-Größe (Bytes),Bild-Anzahl,CSS-Größe (Bytes),CSS-Anzahl,JavaScript-Größe (Bytes),JavaScript-Anzahl,Schriftart-Größe (Bytes),Schriftart-Anzahl,Medien-Größe (Bytes),Medien-Anzahl,Andere-Größe (Bytes),Andere-Anzahl,Drittanbieter-Größe (Bytes),Drittanbieter-Anzahl,Core Web Vitals-Bewertung,CrUX Largest Contentful Paint-Zeit (ms),CrUX Interaction to Next Paint (ms),CrUX Cumulative Layout Shift,CrUX First Contentful Paint-Zeit (ms),CrUX First Input Delay-Zeit (ms),Ersparnis durch die Eliminierung von Render-Blocking-Ressourcen (ms),Ersparnis durch späteres Laden nicht sichtbarer Bilder (ms),Ersparnis durch die effiziente Komprimierung von Bildern (ms),Ersparnis durch die Speicherung von Bildern in der richtigen Größe (ms),Ersparnis durch die Minimierung von CSS (ms),Ersparnis durch die Minimierung von JavaScript (ms),Reduzieren Sie ungenutzte CSS-Einsparungen (ms),Reduzieren Sie ungenutzte JavaScript-Einsparungen (ms),Ersparnis durch die Bereitstellung von Bildern in Next-Gen-Formaten (ms),Ersparnis durch die Aktivierung der Textkomprimierung (ms),Ersparnis durch Vorabverbindung zu erforderlichen Quellen (ms),Server-Reaktionszeiten (TTFB) (ms),Ersparnis durch Vermeidung mehrfacher Seitenumleitungen (ms),Ersparnis durch Vorabladung wichtiger Anforderungen (ms),Ersparnis durch Verwendung von Videoformaten für animierte Inhalte (ms),Gesamteinsparung bei der Bildoptimierung (ms),Vermeiden Sie die Bereitstellung von altem JavaScript für moderne Browser-Einsparungen (ms),Bildelemente haben keine explizite Breite und Höhe,Vermeiden Sie große Layoutverschiebungen,Viewport,Tippziele,Inhaltsbreite,Schriftanzeigegröße,Alternativer Mobil-Link,Kodierte Adresse der URL,Crawlzeitstempel
https://www.campixx.de/speaker/jan-theofel/,text/html; charset=UTF-8,200,OK,Indexierbar,,JAN THEOFEL | Speaker @ CAMPIXX,31,328,Jan Theofel ist seit 2007 Barcamp-Fan und moderierte sein erstes eigenes Event dieses Formats im Jahr 2008. 2014 folgte er seinem Herzen und bietet se,150,980,,,JAN THEOFEL,11,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/jan-theofel/,,,,,,780295,124523,124523,"38,279",,288,93,"3,097","53,586",Relativ schwer,"0,308",2,2,1,7,3,0,"0,150",70,35,0,12,12,0,,,,,4860be60270c38424374efeeaa63debb,"3,133","Thu, 30 May 2024 16:28:07 GMT",,,,de-DE,1.1,3,44,"6,80%",20,38,"2818,004","5809,285","11244,014","17360,043","1935,000","0,000",1127113,6081,119,2685973,157033,2,329678,15,40111,2,1571993,69,356329,21,0,0,230829,10,1464621,34,,,,,,,1261,0,0,0,0,0,0,2730,310,750,0,880,0,,0,310,150,,,100,100,,,,https://www.campixx.de/speaker/jan-theofel/,2024-05-30 20:01:15
https://www.campixx.de/tools/gamification/,text/html; charset=UTF-8,200,OK,Indexierbar,,Gamification Tools | Überblick | Tests | Erfahrungen | CAMPIXX,62,554,"Überblick über Gamification Tools, mit denen dein Erfolg gezielt unterstützt werden kann. Mehr Überblick auf dem Weg zum Marketing Erfolg.",138,894,,,Gamification Tools,18,Gamification Tools,18,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/gamification/,,,,,,807077,127034,127034,"39,051",,1540,294,"5,238","34,735",Schwer,"1,516",2,2,2,51,38,0,"1,900",87,43,0,11,8,0,,,,,27025c85cf7820761042df3251aeb310,"0,116","Wed, 29 May 2024 08:01:33 GMT",,,,de-DE,1.1,2,44,"4,50%",21,42,"3615,007","4439,722","6526,015","16895,920","1540,500","0,000",1032218,2929,121,2645954,160027,2,234019,17,40111,2,1566406,66,414547,24,0,0,230844,10,1464799,35,,,,,,,2089,0,0,0,0,0,0,840,0,0,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/tools/gamification/,2024-05-30 19:58:01
https://www.campixx.de/seo-strategie/startschuss-fuer-den-full-search-erfolg/,text/html; charset=UTF-8,200,OK,Indexierbar,,Startschuss für den Full Search Erfolg | Juliana Schmidt | CAMPIXX,66,594,Der Startschuss für deinen Full Search Erfolg. Paid & Organic gehören zusammen. Warum werden sie oft getrennt betrachtet – ist es gemeinsame zu wa,146,965,,,Startschuss für den Full Search Erfolg | Juliana Schmidt,56,Startschuss für den Full Search Erfolg | Juliana Schmidt,56,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/seo-strategie/startschuss-fuer-den-full-search-erfolg/,,,,,,767495,122707,122707,"37,721",,369,113,"3,265","51,057",Relativ schwer,"0,392",3,2,1,16,6,0,"0,300",73,38,0,9,8,0,,,,,432741bd8e50dc50f0e27974175c3b0e,"0,112","Thu, 30 May 2024 17:08:52 GMT",,,,de-DE,1.1,2,44,"4,50%",6,35,"2907,006","6116,333","15140,429","17658,889","3526,391","0,000",1046942,7068,122,2554129,155189,2,199380,17,40109,2,1572266,70,356330,21,0,0,230855,10,1464623,35,,,,,,,1314,0,0,300,0,0,150,3260,450,600,0,914,0,,0,750,80,,,100,100,,,,https://www.campixx.de/seo-strategie/startschuss-fuer-den-full-search-erfolg/,2024-05-30 20:08:38
https://www.campixx.de/speaker/taylor-ryan/,text/html; charset=UTF-8,200,OK,Indexierbar,,TAYLOR RYAN | Speaker @ CAMPIXX,31,330,"Taylor Ryan is a six-time startup founder, currently the CEO of ArchitectureQuote and Partner at Klint Marketing, a digital growth agency and creative",150,936,,,TAYLOR RYAN,11,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/taylor-ryan/,,,,,,766509,122622,122622,"37,694",,235,84,"2,798","50,275",Relativ schwer,"0,267",2,2,1,6,2,0,"0,100",68,34,0,11,11,0,,,,,113ca9939a66719820869cae244d7cb9,"0,099","Thu, 30 May 2024 17:06:17 GMT",,,,de-DE,1.1,2,44,"4,50%",3,39,"2766,009","5523,921","11368,031","17491,936","1924,500","0,000",1143750,5636,115,2697684,154882,2,349176,14,40111,2,1566357,66,356330,21,0,0,230828,10,1464398,33,,,,,,,1164,0,0,0,0,0,0,2670,310,600,0,892,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/taylor-ryan/,2024-05-30 20:01:34
https://www.campixx.de/speaker/dennis-faeckeler/,text/html; charset=UTF-8,200,OK,Indexierbar,,DENNIS FÄCKELER | Speaker @ CAMPIXX,35,370,"Dennis Fäckeler ist Chief Growth Officer bei Userlutions.com, der UX-Agentur aus Berlin mit dem in Deutschland marktführenden Crowd-Usability-Testin",148,958,,,DENNIS FÄCKELER,15,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/dennis-faeckeler/,,,,,,780365,124538,124538,"38,283",,242,90,"2,689","35,605",Schwer,"0,287",2,2,1,7,3,0,"0,150",70,35,0,12,12,0,,,,,fa9540fd68257798991cb5d9c8709f57,"3,113","Thu, 30 May 2024 17:03:19 GMT",,,,de-DE,1.1,2,44,"4,50%",8,36,"2812,034","7265,662","11291,096","17542,490","2112,000","0,001",1125042,7105,119,2685567,157162,2,329134,15,40110,2,1572001,69,356329,21,0,0,230831,10,1464733,34,,,,,,,1222,0,0,0,0,0,0,2700,310,970,0,1903,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/dennis-faeckeler/,2024-05-30 20:01:47
https://www.campixx.de/suchmaschinenoptimierung/die-news-seo-scorecard-vivienne-goizet/,text/html; charset=UTF-8,200,OK,Indexierbar,,Die News SEO Scorecard | Vivienne Goizet | CAMPIXX,50,471,"Die News SEO Scorecard ist ein Framework, um die SEO -Performance von Verlagen zu bewerten und Strategien daraus abzuleiten. Sie macht die Bereiche si",150,994,,,Die News SEO Scorecard | Vivienne Goizet,40,Die News SEO Scorecard | Vivienne Goizet,40,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/suchmaschinenoptimierung/die-news-seo-scorecard-vivienne-goizet/,,,,,,764995,122207,122207,"37,567",,288,100,"2,880","51,162",Relativ schwer,"0,315",3,2,1,14,5,0,"0,250",72,37,0,8,7,0,,,,,6590bb8b177dc0c38fb0a41c42f80fae,"0,100","Wed, 29 May 2024 08:18:33 GMT",,,,de-DE,1.1,1,44,"2,30%",11,38,"2778,005","5961,273","14316,718","16914,818","1817,499","0,000",1047451,6362,121,2552974,155744,2,199380,17,40109,2,1570569,69,356330,21,0,0,230842,10,1465656,35,,,,,,,1262,0,0,150,0,0,0,3480,70,450,0,950,0,,0,220,0,,,100,100,,,,https://www.campixx.de/suchmaschinenoptimierung/die-news-seo-scorecard-vivienne-goizet/,2024-05-30 20:17:48
https://www.campixx.de/verzeichnis/themen/webdesign/germany/thueringen/erfurt/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Webdesign Agenturen in Erfurt, Thüringen, Deutschland - CAMPIXX",63,590,"Hier findest du eine Übersicht von Webdesign Agenturen in Erfurt, Thüringen, Deutschland. Kostenlos deine passende Webdesign Agentur finden!",140,919,,,Webdesign AGENTUREN in Erfurt,29,Agentur-Verzeichnis,19,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/themen/webdesign/germany/thueringen/erfurt/,,,,,,788364,128180,128180,"39,403",,912,218,"4,183","41,088",Schwer,"1,002",4,6,1,7,2,0,"0,100",77,38,0,5,5,0,,,,,63c20310a6cde6388a1d9ce5c9cbea9d,"0,107","Wed, 29 May 2024 07:17:32 GMT",,,,de-DE,1.1,1,44,"2,30%",4,39,"2859,004","5270,962","14241,724","18081,566","1819,999","0,001",993927,4138,121,2755292,161845,2,117230,12,40110,2,1581756,66,623198,28,0,0,231153,11,1466154,34,,,,,,,1288,0,0,0,0,0,0,2550,0,300,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/verzeichnis/themen/webdesign/germany/thueringen/erfurt/,2024-05-30 20:27:03
https://www.campixx.de/verzeichnis/outreach360/,text/html; charset=UTF-8,200,OK,Indexierbar,,Outreach360 | Linkaufbau Agentur | CAMPIXX,42,405,"Hochrelevanten Backlinks durch softwaregestütztes Outreach für Ihr Projekt oder das Projekt eines Kunden erhalten: Wir vermitteln themenrelevante, natürliche Backlinks durch individuelle und datenschutzkonforme Outreach-Kampagnen zu fairen Preisen! Durch datenbasierte und prozessorientierte Arbeit erhalten Sie effektiven Backlinks für Ihr Projekt, die die Konkurrenz nicht so einfach bekommen wird! SERP DATEN SCRAPEN Wir analysieren die Keywords des",452,2944,,,Outreach360,11,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/outreach360/,,,,,,799874,129614,129614,"39,844",,382,130,"2,938","44,397",Schwer,"0,426",3,2,1,8,4,0,"0,200",74,38,0,8,7,0,,,,,aa3b2be8ac12bb2593e18039f05ce0ad,"0,189","Thu, 30 May 2024 17:10:20 GMT",,,,de-DE,1.1,1,44,"2,30%",5,33,"2882,005","8550,375","13757,032","19380,123","3045,999","0,000",1029071,5995,164,2983628,161687,2,254764,44,44332,4,1664070,73,623199,28,0,0,235576,13,1644587,73,,,,,,,1319,0,0,300,0,0,0,2550,0,600,0,1226,0,,0,300,0,,,100,100,,,,https://www.campixx.de/verzeichnis/outreach360/,2024-05-30 20:18:41
https://www.campixx.de/verzeichnis/heylight-media/,text/html; charset=UTF-8,200,OK,Indexierbar,,HEYLIGHT media | SEO Agentur | CAMPIXX,38,381,"HEYLIGHT media bietet Ihnen professionelles Business Webdesign und effizientes Online Marketing, um Ihr Unternehmen online noch erfolgreicher zu machen. Wir kümmern uns um kontinuierlich neue Kundenanfragen, damit Sie sich voll und ganz für Ihr Tagesgeschäft konzentrieren können. Neben der Erstellung und Betreuung von Business Webseiten, bieten wir Ihnen kompetente Beratung und optimale Durchführung von Online",413,2738,,,HEYLIGHT media,14,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/heylight-media/,,,,,,799798,129739,129739,"39,882",,370,147,"2,517","55,201",Relativ schwer,"0,396",4,2,1,9,4,0,"0,200",75,38,0,8,7,0,,,,,1506a1df551b8602d99a33ec0a132ee6,"0,109","Thu, 30 May 2024 17:13:02 GMT",,,,de-DE,1.1,1,44,"2,30%",7,36,"2711,003","7412,168","13740,524","19556,912","2228,000","0,001",1104228,5623,166,3015934,162442,2,284871,45,44334,4,1665589,74,623199,28,0,0,235499,13,1660140,74,,,,,,,1186,0,0,0,0,0,0,2700,0,750,0,987,0,,0,0,0,,,100,100,,,,https://www.campixx.de/verzeichnis/heylight-media/,2024-05-30 20:26:38
https://www.campixx.de/partner-aussteller/crazy-bastard-sauce/,text/html; charset=UTF-8,200,OK,Indexierbar,,CRAZY BASTARD SAUCE | Partner @ CAMPIXX,39,414,"Crazy Bastard Sauce wurde aus Leidenschaft für Chilis kreiert. Als lebenslanger Chili-Fan wollte Jonathan O'Reilly eine Sauce, die nicht nur scharf i",149,924,,,CRAZY BASTARD SAUCE,19,MARKETING-PARTNER,17,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/partner-aussteller/crazy-bastard-sauce/,,,,,,763691,123170,123170,"37,863",,368,99,"3,717","50,644",Relativ schwer,"0,396",2,2,1,6,2,0,"0,100",69,34,0,11,11,0,,,,,c170d6e4e259fd2d80fcb05700ccffc2,"0,117","Wed, 29 May 2024 08:10:46 GMT",,,,de-DE,1.1,0,44,"0,00%",64,41,"2778,004","4878,967","10988,014","17221,217","1618,500","0,000",1044192,5057,117,2669981,155381,2,258938,13,40109,2,1566379,66,418344,24,0,0,230830,10,1464562,32,,,,,,,1187,0,0,0,0,0,0,2660,310,900,0,0,0,,0,310,0,,,100,100,,,,https://www.campixx.de/partner-aussteller/crazy-bastard-sauce/,2024-05-30 19:57:35
https://www.campixx.de/speaker/robert-hartl/,text/html; charset=UTF-8,200,OK,Indexierbar,,ROBERT HARTL | Speaker @ CAMPIXX,32,341,"Robert Hartl ist Inhaber von NETPROFIT, einer Agentur in Passau, die sich vorwiegend um CMS, SEO und SEM kümmert. Schon 2001 gestartet, zählt er dam",148,984,,,ROBERT HARTL,12,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/robert-hartl/,,,,,,779891,124310,124310,"38,213",,221,83,"2,663","51,393",Relativ schwer,"0,249",2,2,1,7,3,0,"0,150",70,35,0,12,12,0,,,,,7cf4a6e56eff0b1f43b6bc34bbd192eb,"7,141","Thu, 30 May 2024 17:03:48 GMT",,,,de-DE,1.1,0,44,"0,00%",85,36,"2742,005","6172,874","10201,024","17369,531","2538,500","0,000",1131614,5360,119,2691896,156783,2,335869,15,40110,2,1571981,69,356329,21,0,0,230824,10,1464561,34,,,,,,,1231,0,0,0,0,0,0,1860,310,900,0,949,0,,0,310,110,,,100,100,,,,https://www.campixx.de/speaker/robert-hartl/,2024-05-30 20:02:20
https://www.campixx.de/tools/leapsome/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Leapsome | Erfahrungen, Preise & Features | CAMPIXX",51,482,"Welche Vorteile bietet das Leapsome HR Tool? Erfahrungen, Preise und Features",77,513,,,Leapsome,8,HR Tool,7,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/leapsome/,,,,,,916990,146381,146381,"44,998",,963,220,"4,377","30,205",Schwer,"0,883",3,2,1,7,2,0,"0,100",74,39,0,9,9,0,,,,,f6ae156cd18e2884ba3483a16419a5a2,"3,156","Wed, 29 May 2024 07:02:10 GMT",,,,de-DE,1.1,0,44,"0,00%",18,34,"2926,002","6321,733","15906,979","27361,264","4997,297","0,001",1679661,5991,156,3930677,217850,3,173580,18,88508,3,2560535,76,611250,35,0,0,278954,21,2565156,59,,,,,,,1231,0,0,0,0,0,300,3760,100,600,0,0,0,,0,100,0,,,100,100,,,,https://www.campixx.de/tools/leapsome/,2024-05-30 20:21:14
https://www.campixx.de/content-marketing/7-tipps-fuer-content-page-experience/,text/html; charset=UTF-8,200,OK,Indexierbar,,7 Tipps für Content- & Page Experience | Lydia Hagen | CAMPIXX,62,570,Die Experience auf einer Website spielt für ein gutes Ranking zusehends eine tragende Rolle. Lydia Hagen gibt 7 Tipps für Content- & Page Experience,148,946,,,7 Tipps für Content- & Page Experience | Lydia Hagen,52,7 Tipps für Content- & Page Experience | Lydia Hagen,52,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/content-marketing/7-tipps-fuer-content-page-experience/,,,,,,765866,122620,122620,"37,694",,396,114,"3,474","55,473",Relativ schwer,"0,410",3,2,1,18,7,0,"0,350",72,37,0,9,8,0,,,,,73eb8c3707fe971646cf783bc957457,"0,109","Wed, 29 May 2024 07:08:43 GMT",,,,de-DE,1.1,0,44,"0,00%",13,40,"2824,002","4547,642","15158,122","17067,732","2258,000","0,000",1047712,6014,122,2553806,154828,2,199382,17,40111,2,1572317,70,356329,21,0,0,230839,10,1464595,35,,,,,,,1264,0,0,300,0,0,0,3550,450,450,0,0,0,,0,750,0,,,100,100,,,,https://www.campixx.de/content-marketing/7-tipps-fuer-content-page-experience/,2024-05-30 20:08:14
https://www.campixx.de/content-marketing/metaverse-sucks/,text/html; charset=UTF-8,200,OK,Indexierbar,,Metaverse sucks | Thomas Riedel | CAMPIXX,41,398,Spannendes Interview mit Thomas Riedel zum Thema Metaverse sucks,64,457,,,Metaverse sucks | Thomas Riedel,31,Metaverse sucks | Thomas Riedel,31,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/content-marketing/metaverse-sucks/,,,,,,774423,123694,123694,"38,024",,558,147,"3,796","64,560",Normal,"0,529",3,2,1,18,7,0,"0,350",73,38,0,10,9,0,,,,,28a80b7803aea690c600da9d7f31195,"0,110","Thu, 30 May 2024 17:08:28 GMT",,,,de-DE,1.1,0,44,"0,00%",11,36,"2792,003","6864,496","14332,709","17231,209","2252,500","0,000",1049797,7217,122,2553036,155779,2,199377,17,40111,2,1571159,70,356331,21,0,0,230279,10,1462945,35,,,,,,,1258,0,0,0,0,0,100,3530,100,750,0,1479,0,,0,100,0,,,100,100,,,,https://www.campixx.de/content-marketing/metaverse-sucks/,2024-05-30 20:08:40
https://www.campixx.de/marketing-events/adc-festival/,text/html; charset=UTF-8,200,OK,Indexierbar,,ADC Festival | Erfahrungen & Infos | CAMPIXX,44,405,ADC Festival | Erfahrungen | Informationen | Videos | Recaps | Preise | Programm,80,506,,,ADC FESTIVAL,12,EVENT-KALENDER,14,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/marketing-events/adc-festival/,,,,,,840869,133008,133008,"40,887",,512,149,"3,436","45,548",Schwer,"0,496",2,2,1,37,17,0,"0,850",71,37,0,10,10,0,,,,,40244c2d57a773032fbcc5fac66345f5,"7,137","Wed, 29 May 2024 08:00:35 GMT",,,,de-DE,1.1,0,44,"0,00%",9,32,"2769,004","8824,638","10251,018","44948,680","14636,948","0,001",2862823,3754,178,5979902,282045,5,114161,17,185298,5,4486457,85,541835,33,0,0,370106,33,4728346,86,,,,,,,1224,0,0,0,0,0,0,1780,0,750,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/marketing-events/adc-festival/,2024-05-30 20:03:13
https://www.campixx.de/speaker/stefan-vorwerk/,text/html; charset=UTF-8,200,OK,Indexierbar,,STEFAN VORWERK | Speaker @ CAMPIXX,34,371,Als Experte für E-Commerce SEO arbeitete Stefan Vorwerk für 9 Jahre als Consultant (Wingmen Online Marketing & DEPT) und ist aktuell Head of SEO,144,947,,,STEFAN VORWERK,14,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/stefan-vorwerk/,,,,,,783386,124850,124850,"38,379",,289,94,"3,074","50,615",Relativ schwer,"0,315",2,2,1,6,2,0,"0,100",73,37,0,12,12,0,,,,,a66ad74d4158017043bfbbde3e52f01e,"0,110","Thu, 30 May 2024 09:49:40 GMT",,,,de-DE,1.1,0,44,"0,00%",9,41,"2703,002","12465,328","11701,013","16401,021","878,000","0,000",1135982,10975,119,2691537,157126,2,336799,15,40111,2,1570899,69,356330,21,0,0,230272,10,1462730,34,,,,,,,1195,0,0,0,0,0,0,3000,310,1000,0,5250,0,,0,310,220,,,100,100,,,,https://www.campixx.de/speaker/stefan-vorwerk/,2024-05-30 19:58:19
https://www.campixx.de/jung-janck-podcast/glaubwuerdigkeit-omr-jj-31/,text/html; charset=UTF-8,200,OK,Indexierbar,,Glaubwürdigkeit | OMR | Jung & Janck #31,40,377,Wolfgang und Marco sprechen über das Thema Glaubwürdigkeit im Zusammenhang mit der OMR 2023.,92,658,,,Glaubwürdigkeit | OMR 2023 | Jung & Janck #31,45,Links/Empfehlungen,18,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/jung-janck-podcast/glaubwuerdigkeit-omr-jj-31/,,,,,,805933,126950,126950,"39,025",,303,106,"2,858","57,070",Relativ schwer,"0,313",2,2,1,15,6,0,"0,300",69,35,0,13,12,0,,,,,2ff1db295a88413184374fb1069cdfea,"0,124","Wed, 29 May 2024 08:04:19 GMT",,,,de-DE,1.1,0,44,"0,00%",24,40,"3026,009","4681,290","16532,734","19546,639","1860,000","0,000",1249825,8550,133,3026749,284422,3,329538,16,47493,4,1630281,69,478150,28,0,0,256865,13,1765735,46,,,,,,,1525,0,0,750,0,0,300,4460,600,900,0,15,0,,0,1350,0,,,100,100,,,,https://www.campixx.de/jung-janck-podcast/glaubwuerdigkeit-omr-jj-31/,2024-05-30 20:04:59
https://www.campixx.de/speaker/wiebke-theuer-eichler/,text/html; charset=UTF-8,200,OK,Indexierbar,,WIEBKE THEUER/EICHLER | Speakerin @ CAMPIXX,43,452,"Wiebke Eichler ist selbstständige SEO Texterin in Hamburg. Ihre Spezialgebiete sind optimierte Texte für Websites, Online-Shops oder Amazon-Listings",148,955,,,WIEBKE EICHLER,14,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/wiebke-theuer-eichler/,,,,,,768120,123249,123249,"37,887",,333,100,"3,330","43,909",Schwer,"0,371",2,2,1,7,2,0,"0,100",70,35,0,9,9,0,,,,,d8c5a309590be4bae3e2325405056b9c,"0,239","Thu, 30 May 2024 17:03:15 GMT",,,,de-DE,1.1,0,44,"0,00%",8,41,"2712,002","4854,845","12451,011","17555,141","1525,500","0,000",1168706,5571,116,2725155,155619,2,375595,14,40111,2,1566357,66,356330,21,0,0,231143,11,1464994,34,,,,,,,1211,0,0,0,0,0,0,3000,310,1050,0,0,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/wiebke-theuer-eichler/,2024-05-30 19:58:32
https://www.campixx.de/verzeichnis/themen/performance-marketing/germany/nordrhein-westfalen/werther-westfalen/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Performance-Marketing Agenturen in Werther (Westfalen), Nordrhein-Westfalen, Deutschland - CAMPIXX",98,923,"Hier findest du eine Übersicht von Performance-Marketing Agenturen in Werther (Westfalen), Nordrhein-Westfalen, Deutschland. Kostenlos deine passende Performance-Marketing Agentur finden!",187,1242,,,Performance-Marketing AGENTUREN in Werther (Westfalen),54,Agentur-Verzeichnis,19,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/themen/performance-marketing/germany/nordrhein-westfalen/werther-westfalen/,,,,,,787887,127804,127804,"39,287",,700,195,"3,590","18,159",Sehr schwer,"0,852",4,6,1,7,2,0,"0,100",77,38,0,5,5,0,,,,,fbdad3bdbca886d18e4220179b7ae4af,"0,112","Thu, 30 May 2024 17:13:01 GMT",,,,de-DE,1.1,0,44,"0,00%",19,34,"2773,007","9204,689","13574,042","18403,090","1946,500","0,001",994951,7577,120,2754040,160903,2,117229,12,40110,2,1581732,66,623199,28,0,0,230867,10,1464732,33,,,,,,,1255,0,0,0,0,0,0,3000,0,750,0,2572,0,,0,0,0,,,100,100,,,,https://www.campixx.de/verzeichnis/themen/performance-marketing/germany/nordrhein-westfalen/werther-westfalen/,2024-05-30 20:27:00
https://www.campixx.de/verzeichnis/chop-solutions-joachim-nickel/,text/html; charset=UTF-8,200,OK,Indexierbar,,chop solutions joachim nickel | Webanalyse Agentur | CAMPIXX,60,562,"Joachim Nickel ist Dein Spezialist zur Webanalytics mit dem datenschutzkonformen Open-Source-System Matomo. Du setzt bereits Matomo ein? Perfekt: dann zeige ich Dir, wie Du die Datenqualität erheblich verbessern kannst und Matomo optimal nutzt. Du denkst über einen Wechsel nach? Perfekt: dann unterstütze ich Dich gerne in der Migration. • Beratung & Unterstützung bei der Einrichtung",385,2509,,,chop solutions joachim nickel,29,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/chop-solutions-joachim-nickel/,,,,,,795833,129012,129012,"39,659",,347,124,"2,798","48,691",Schwer,"0,379",3,2,1,10,6,0,"0,300",74,38,0,8,7,0,,,,,fb24c39f74c81a78a23a10fa39aad10f,"3,109","Wed, 29 May 2024 08:22:43 GMT",,,,de-DE,1.1,0,44,"0,00%",14,34,"2810,003","7799,003","14733,519","20587,984","3192,000","0,001",1178131,5967,167,3055739,161718,2,322915,45,44334,4,1666792,74,623199,28,0,0,236781,14,1617151,74,,,,,,,1280,0,0,0,0,0,150,2600,0,800,0,1087,0,,0,0,50,,,100,0,,,,https://www.campixx.de/verzeichnis/chop-solutions-joachim-nickel/,2024-05-30 20:19:32
